name,category,price_per_kg,season,description
Crop3428,Vegetable,49.09,Monsoon,Crop3428 is a vegetable suitable for monsoon season.
Crop3429,Vegetable,102.11,Summer,Crop3429 is a vegetable suitable for summer season.
Crop3430,Fruit,144.44,All year,Crop3430 is a fruit suitable for all year season.
Crop3431,Vegetable,136.46,Summer,Crop3431 is a vegetable suitable for summer season.
Crop3432,Vegetable,199.57,All year,Crop3432 is a vegetable suitable for all year season.
Crop3433,Cereal,193.03,Summer,Crop3433 is a cereal suitable for summer season.
Crop3434,Fruit,195.72,Winter,Crop3434 is a fruit suitable for winter season.
Crop3435,Cereal,145.27,All year,Crop3435 is a cereal suitable for all year season.
Crop3436,Vegetable,80.67,Monsoon,Crop3436 is a vegetable suitable for monsoon season.
Crop3437,Fruit,38.84,Winter,Crop3437 is a fruit suitable for winter season.
Crop3438,Vegetable,95.82,Summer,Crop3438 is a vegetable suitable for summer season.
Crop3439,Cereal,81.72,All year,Crop3439 is a cereal suitable for all year season.
Crop3440,Vegetable,47.74,All year,Crop3440 is a vegetable suitable for all year season.
Crop3441,Cereal,197.45,Winter,Crop3441 is a cereal suitable for winter season.
Crop3442,Vegetable,179.22,Summer,Crop3442 is a vegetable suitable for summer season.
Crop3443,Cereal,141.04,Winter,Crop3443 is a cereal suitable for winter season.
Crop3444,Fruit,123.9,All year,Crop3444 is a fruit suitable for all year season.
Crop3445,Vegetable,77.02,Monsoon,Crop3445 is a vegetable suitable for monsoon season.
Crop3446,Cereal,171.53,Summer,Crop3446 is a cereal suitable for summer season.
Crop3447,Fruit,45.16,Winter,Crop3447 is a fruit suitable for winter season.
Crop3448,Cereal,123.64,All year,Crop3448 is a cereal suitable for all year season.
Crop3449,Vegetable,157.26,Summer,Crop3449 is a vegetable suitable for summer season.
Crop3450,Fruit,178.59,Summer,Crop3450 is a fruit suitable for summer season.
Crop3451,Vegetable,132.0,Summer,Crop3451 is a vegetable suitable for summer season.
Crop3452,Cereal,157.35,All year,Crop3452 is a cereal suitable for all year season.
Crop3453,Cereal,162.61,Summer,Crop3453 is a cereal suitable for summer season.
Crop3454,Cereal,66.71,All year,Crop3454 is a cereal suitable for all year season.
Crop3455,Vegetable,182.78,Summer,Crop3455 is a vegetable suitable for summer season.
Crop3456,Fruit,175.98,Summer,Crop3456 is a fruit suitable for summer season.
Crop3457,Cereal,102.03,Summer,Crop3457 is a cereal suitable for summer season.
Crop3458,Fruit,27.97,All year,Crop3458 is a fruit suitable for all year season.
Crop3459,Fruit,148.36,Winter,Crop3459 is a fruit suitable for winter season.
Crop3460,Fruit,87.56,Summer,Crop3460 is a fruit suitable for summer season.
Crop3461,Cereal,126.34,Summer,Crop3461 is a cereal suitable for summer season.
Crop3462,Fruit,27.37,Winter,Crop3462 is a fruit suitable for winter season.
Crop3463,Vegetable,198.34,Winter,Crop3463 is a vegetable suitable for winter season.
Crop3464,Cereal,25.32,Winter,Crop3464 is a cereal suitable for winter season.
Crop3465,Vegetable,104.57,All year,Crop3465 is a vegetable suitable for all year season.
Crop3466,Fruit,22.09,Winter,Crop3466 is a fruit suitable for winter season.
Crop3467,Vegetable,171.42,Summer,Crop3467 is a vegetable suitable for summer season.
Crop3468,Cereal,61.13,Monsoon,Crop3468 is a cereal suitable for monsoon season.
Crop3469,Fruit,33.57,Summer,Crop3469 is a fruit suitable for summer season.
Crop3470,Fruit,47.48,Summer,Crop3470 is a fruit suitable for summer season.
Crop3471,Cereal,177.39,Summer,Crop3471 is a cereal suitable for summer season.
Crop3472,Fruit,37.57,Summer,Crop3472 is a fruit suitable for summer season.
Crop3473,Vegetable,124.36,Winter,Crop3473 is a vegetable suitable for winter season.
Crop3474,Vegetable,85.41,Summer,Crop3474 is a vegetable suitable for summer season.
Crop3475,Vegetable,32.57,Winter,Crop3475 is a vegetable suitable for winter season.
Crop3476,Cereal,85.17,Summer,Crop3476 is a cereal suitable for summer season.
Crop3477,Cereal,145.46,All year,Crop3477 is a cereal suitable for all year season.
Crop3478,Cereal,59.26,All year,Crop3478 is a cereal suitable for all year season.
Crop3479,Fruit,59.62,Winter,Crop3479 is a fruit suitable for winter season.
Crop3480,Fruit,153.8,Monsoon,Crop3480 is a fruit suitable for monsoon season.
Crop3481,Fruit,75.19,Summer,Crop3481 is a fruit suitable for summer season.
Crop3482,Vegetable,122.53,All year,Crop3482 is a vegetable suitable for all year season.
Crop3483,Fruit,177.16,Summer,Crop3483 is a fruit suitable for summer season.
Crop3484,Fruit,157.07,Monsoon,Crop3484 is a fruit suitable for monsoon season.
Crop3485,Cereal,95.4,All year,Crop3485 is a cereal suitable for all year season.
Crop3486,Fruit,133.87,Monsoon,Crop3486 is a fruit suitable for monsoon season.
Crop3487,Cereal,30.44,Monsoon,Crop3487 is a cereal suitable for monsoon season.
Crop3488,Vegetable,113.27,Summer,Crop3488 is a vegetable suitable for summer season.
Crop3489,Fruit,142.75,Winter,Crop3489 is a fruit suitable for winter season.
Crop3490,Fruit,137.54,All year,Crop3490 is a fruit suitable for all year season.
Crop3491,Fruit,186.49,Summer,Crop3491 is a fruit suitable for summer season.
Crop3492,Cereal,154.73,All year,Crop3492 is a cereal suitable for all year season.
Crop3493,Cereal,192.36,Monsoon,Crop3493 is a cereal suitable for monsoon season.
Crop3494,Cereal,99.7,Winter,Crop3494 is a cereal suitable for winter season.
Crop3495,Cereal,130.77,Summer,Crop3495 is a cereal suitable for summer season.
Crop3496,Fruit,111.36,All year,Crop3496 is a fruit suitable for all year season.
Crop3497,Fruit,53.24,Monsoon,Crop3497 is a fruit suitable for monsoon season.
Crop3498,Cereal,109.88,Winter,Crop3498 is a cereal suitable for winter season.
Crop3499,Vegetable,122.44,Summer,Crop3499 is a vegetable suitable for summer season.
Crop3500,Cereal,136.66,All year,Crop3500 is a cereal suitable for all year season.
Crop3501,Vegetable,99.51,All year,Crop3501 is a vegetable suitable for all year season.
Crop3502,Vegetable,140.54,Monsoon,Crop3502 is a vegetable suitable for monsoon season.
Crop3503,Fruit,22.83,Monsoon,Crop3503 is a fruit suitable for monsoon season.
Crop3504,Fruit,69.96,Winter,Crop3504 is a fruit suitable for winter season.
Crop3505,Fruit,88.62,Summer,Crop3505 is a fruit suitable for summer season.
Crop3506,Cereal,69.03,Summer,Crop3506 is a cereal suitable for summer season.
Crop3507,Cereal,59.4,Winter,Crop3507 is a cereal suitable for winter season.
Crop3508,Cereal,22.13,Monsoon,Crop3508 is a cereal suitable for monsoon season.
Crop3509,Vegetable,172.61,All year,Crop3509 is a vegetable suitable for all year season.
Crop3510,Vegetable,106.87,Monsoon,Crop3510 is a vegetable suitable for monsoon season.
Crop3511,Vegetable,178.39,Monsoon,Crop3511 is a vegetable suitable for monsoon season.
Crop3512,Fruit,118.21,Winter,Crop3512 is a fruit suitable for winter season.
Crop3513,Cereal,182.16,Winter,Crop3513 is a cereal suitable for winter season.
Crop3514,Cereal,26.09,Winter,Crop3514 is a cereal suitable for winter season.
Crop3515,Cereal,24.77,Monsoon,Crop3515 is a cereal suitable for monsoon season.
Crop3516,Fruit,39.5,Winter,Crop3516 is a fruit suitable for winter season.
Crop3517,Cereal,179.99,Winter,Crop3517 is a cereal suitable for winter season.
Crop3518,Vegetable,42.81,All year,Crop3518 is a vegetable suitable for all year season.
Crop3519,Fruit,189.86,Monsoon,Crop3519 is a fruit suitable for monsoon season.
Crop3520,Cereal,108.9,Winter,Crop3520 is a cereal suitable for winter season.
Crop3521,Cereal,31.31,Summer,Crop3521 is a cereal suitable for summer season.
Crop3522,Cereal,157.28,Monsoon,Crop3522 is a cereal suitable for monsoon season.
Crop3523,Cereal,55.7,Summer,Crop3523 is a cereal suitable for summer season.
Crop3524,Vegetable,135.57,Summer,Crop3524 is a vegetable suitable for summer season.
Crop3525,Fruit,192.1,Monsoon,Crop3525 is a fruit suitable for monsoon season.
Crop3526,Fruit,32.68,Monsoon,Crop3526 is a fruit suitable for monsoon season.
Crop3527,Vegetable,78.48,Winter,Crop3527 is a vegetable suitable for winter season.
Crop3528,Vegetable,81.29,Monsoon,Crop3528 is a vegetable suitable for monsoon season.
Crop3529,Fruit,62.72,Winter,Crop3529 is a fruit suitable for winter season.
Crop3530,Fruit,166.3,Winter,Crop3530 is a fruit suitable for winter season.
Crop3531,Cereal,189.48,Monsoon,Crop3531 is a cereal suitable for monsoon season.
Crop3532,Cereal,167.89,Summer,Crop3532 is a cereal suitable for summer season.
Crop3533,Vegetable,40.58,Monsoon,Crop3533 is a vegetable suitable for monsoon season.
Crop3534,Vegetable,128.5,Winter,Crop3534 is a vegetable suitable for winter season.
Crop3535,Cereal,99.96,Monsoon,Crop3535 is a cereal suitable for monsoon season.
Crop3536,Fruit,89.44,Winter,Crop3536 is a fruit suitable for winter season.
Crop3537,Cereal,199.95,Monsoon,Crop3537 is a cereal suitable for monsoon season.
Crop3538,Fruit,122.1,Winter,Crop3538 is a fruit suitable for winter season.
Crop3539,Cereal,49.68,Summer,Crop3539 is a cereal suitable for summer season.
Crop3540,Fruit,27.32,Summer,Crop3540 is a fruit suitable for summer season.
Crop3541,Cereal,120.56,Monsoon,Crop3541 is a cereal suitable for monsoon season.
Crop3542,Cereal,184.67,Monsoon,Crop3542 is a cereal suitable for monsoon season.
Crop3543,Vegetable,75.42,Monsoon,Crop3543 is a vegetable suitable for monsoon season.
Crop3544,Fruit,68.27,All year,Crop3544 is a fruit suitable for all year season.
Crop3545,Cereal,196.06,Winter,Crop3545 is a cereal suitable for winter season.
Crop3546,Cereal,175.13,All year,Crop3546 is a cereal suitable for all year season.
Crop3547,Vegetable,28.75,Summer,Crop3547 is a vegetable suitable for summer season.
Crop3548,Vegetable,68.85,All year,Crop3548 is a vegetable suitable for all year season.
Crop3549,Vegetable,155.91,Summer,Crop3549 is a vegetable suitable for summer season.
Crop3550,Fruit,181.37,All year,Crop3550 is a fruit suitable for all year season.
Crop3551,Fruit,35.79,Winter,Crop3551 is a fruit suitable for winter season.
Crop3552,Vegetable,166.61,Monsoon,Crop3552 is a vegetable suitable for monsoon season.
Crop3553,Fruit,70.43,All year,Crop3553 is a fruit suitable for all year season.
Crop3554,Fruit,85.17,Monsoon,Crop3554 is a fruit suitable for monsoon season.
Crop3555,Fruit,125.16,Monsoon,Crop3555 is a fruit suitable for monsoon season.
Crop3556,Vegetable,54.47,Monsoon,Crop3556 is a vegetable suitable for monsoon season.
Crop3557,Cereal,182.99,All year,Crop3557 is a cereal suitable for all year season.
Crop3558,Vegetable,154.5,All year,Crop3558 is a vegetable suitable for all year season.
Crop3559,Vegetable,182.36,Winter,Crop3559 is a vegetable suitable for winter season.
Crop3560,Cereal,114.93,Summer,Crop3560 is a cereal suitable for summer season.
Crop3561,Cereal,136.5,Summer,Crop3561 is a cereal suitable for summer season.
Crop3562,Cereal,179.97,Monsoon,Crop3562 is a cereal suitable for monsoon season.
Crop3563,Vegetable,144.71,Summer,Crop3563 is a vegetable suitable for summer season.
Crop3564,Fruit,158.96,Monsoon,Crop3564 is a fruit suitable for monsoon season.
Crop3565,Vegetable,34.17,All year,Crop3565 is a vegetable suitable for all year season.
Crop3566,Vegetable,43.04,Summer,Crop3566 is a vegetable suitable for summer season.
Crop3567,Cereal,85.99,Monsoon,Crop3567 is a cereal suitable for monsoon season.
Crop3568,Cereal,181.49,Monsoon,Crop3568 is a cereal suitable for monsoon season.
Crop3569,Vegetable,162.96,Monsoon,Crop3569 is a vegetable suitable for monsoon season.
Crop3570,Cereal,58.6,Summer,Crop3570 is a cereal suitable for summer season.
Crop3571,Cereal,187.09,Winter,Crop3571 is a cereal suitable for winter season.
Crop3572,Vegetable,135.52,All year,Crop3572 is a vegetable suitable for all year season.
Crop3573,Fruit,141.56,Winter,Crop3573 is a fruit suitable for winter season.
Crop3574,Fruit,113.19,Summer,Crop3574 is a fruit suitable for summer season.
Crop3575,Cereal,138.36,Winter,Crop3575 is a cereal suitable for winter season.
Crop3576,Vegetable,62.85,Monsoon,Crop3576 is a vegetable suitable for monsoon season.
Crop3577,Fruit,145.01,Monsoon,Crop3577 is a fruit suitable for monsoon season.
Crop3578,Fruit,97.37,Summer,Crop3578 is a fruit suitable for summer season.
Crop3579,Vegetable,101.51,Summer,Crop3579 is a vegetable suitable for summer season.
Crop3580,Fruit,81.17,Monsoon,Crop3580 is a fruit suitable for monsoon season.
Crop3581,Fruit,104.39,All year,Crop3581 is a fruit suitable for all year season.
Crop3582,Vegetable,143.29,Monsoon,Crop3582 is a vegetable suitable for monsoon season.
Crop3583,Fruit,90.26,All year,Crop3583 is a fruit suitable for all year season.
Crop3584,Cereal,192.34,All year,Crop3584 is a cereal suitable for all year season.
Crop3585,Cereal,113.23,Summer,Crop3585 is a cereal suitable for summer season.
Crop3586,Cereal,92.72,Monsoon,Crop3586 is a cereal suitable for monsoon season.
Crop3587,Fruit,196.02,All year,Crop3587 is a fruit suitable for all year season.
Crop3588,Fruit,125.45,Winter,Crop3588 is a fruit suitable for winter season.
Crop3589,Fruit,168.58,Summer,Crop3589 is a fruit suitable for summer season.
Crop3590,Fruit,33.24,Summer,Crop3590 is a fruit suitable for summer season.
Crop3591,Cereal,66.59,Winter,Crop3591 is a cereal suitable for winter season.
Crop3592,Vegetable,189.04,Summer,Crop3592 is a vegetable suitable for summer season.
Crop3593,Vegetable,199.38,Winter,Crop3593 is a vegetable suitable for winter season.
Crop3594,Cereal,28.71,All year,Crop3594 is a cereal suitable for all year season.
Crop3595,Cereal,157.31,Winter,Crop3595 is a cereal suitable for winter season.
Crop3596,Cereal,115.25,Monsoon,Crop3596 is a cereal suitable for monsoon season.
Crop3597,Vegetable,60.98,All year,Crop3597 is a vegetable suitable for all year season.
Crop3598,Cereal,29.09,Summer,Crop3598 is a cereal suitable for summer season.
Crop3599,Vegetable,121.5,Summer,Crop3599 is a vegetable suitable for summer season.
Crop3600,Cereal,37.87,Winter,Crop3600 is a cereal suitable for winter season.
Crop3601,Vegetable,142.79,Monsoon,Crop3601 is a vegetable suitable for monsoon season.
Crop3602,Vegetable,134.71,All year,Crop3602 is a vegetable suitable for all year season.
Crop3603,Vegetable,95.72,Winter,Crop3603 is a vegetable suitable for winter season.
Crop3604,Fruit,114.92,Summer,Crop3604 is a fruit suitable for summer season.
Crop3605,Vegetable,185.97,All year,Crop3605 is a vegetable suitable for all year season.
Crop3606,Fruit,161.07,Winter,Crop3606 is a fruit suitable for winter season.
Crop3607,Fruit,166.29,Summer,Crop3607 is a fruit suitable for summer season.
Crop3608,Vegetable,163.15,Winter,Crop3608 is a vegetable suitable for winter season.
Crop3609,Fruit,143.27,Monsoon,Crop3609 is a fruit suitable for monsoon season.
Crop3610,Vegetable,161.36,Monsoon,Crop3610 is a vegetable suitable for monsoon season.
Crop3611,Vegetable,76.52,Winter,Crop3611 is a vegetable suitable for winter season.
Crop3612,Vegetable,90.36,All year,Crop3612 is a vegetable suitable for all year season.
Crop3613,Fruit,146.32,Winter,Crop3613 is a fruit suitable for winter season.
Crop3614,Fruit,66.59,All year,Crop3614 is a fruit suitable for all year season.
Crop3615,Cereal,170.07,Summer,Crop3615 is a cereal suitable for summer season.
Crop3616,Vegetable,89.82,Summer,Crop3616 is a vegetable suitable for summer season.
Crop3617,Vegetable,41.69,All year,Crop3617 is a vegetable suitable for all year season.
Crop3618,Cereal,27.88,Summer,Crop3618 is a cereal suitable for summer season.
Crop3619,Fruit,39.65,Winter,Crop3619 is a fruit suitable for winter season.
Crop3620,Vegetable,58.63,Monsoon,Crop3620 is a vegetable suitable for monsoon season.
Crop3621,Fruit,110.07,Winter,Crop3621 is a fruit suitable for winter season.
Crop3622,Fruit,57.29,All year,Crop3622 is a fruit suitable for all year season.
Crop3623,Cereal,154.47,Winter,Crop3623 is a cereal suitable for winter season.
Crop3624,Cereal,140.58,Winter,Crop3624 is a cereal suitable for winter season.
Crop3625,Fruit,76.72,Summer,Crop3625 is a fruit suitable for summer season.
Crop3626,Cereal,150.7,Winter,Crop3626 is a cereal suitable for winter season.
Crop3627,Fruit,186.85,Summer,Crop3627 is a fruit suitable for summer season.
Crop3628,Fruit,78.41,All year,Crop3628 is a fruit suitable for all year season.
Crop3629,Vegetable,194.9,All year,Crop3629 is a vegetable suitable for all year season.
Crop3630,Cereal,34.79,Winter,Crop3630 is a cereal suitable for winter season.
Crop3631,Fruit,85.41,Winter,Crop3631 is a fruit suitable for winter season.
Crop3632,Vegetable,123.34,All year,Crop3632 is a vegetable suitable for all year season.
Crop3633,Cereal,101.44,Winter,Crop3633 is a cereal suitable for winter season.
Crop3634,Fruit,137.84,Summer,Crop3634 is a fruit suitable for summer season.
